user_id,item_id,target
508,1247,0
9198,690,0
4326,4458,1
7237,565,0
7253,4674,1
3402,732,0
7583,4020,0
5996,3703,0
9232,1923,0
1137,3837,0
9950,4687,0
3362,3095,0
7937,1518,0
5252,2580,0
1243,1253,1
4367,1911,0
1474,1293,1
9296,4244,0
4124,2850,0
9940,1669,0
2467,3919,0
3780,3912,0
2802,1387,1
8269,4667,0
2604,3024,0
4852,1789,0
6347,4110,1
3989,927,0
2244,1816,1
5289,2162,1
8022,4721,1
8014,2233,0
9258,2150,0
1681,4127,0
2190,3202,1
1761,306,1
7962,1353,0
253,3158,1
9407,4835,0
305,1381,1
9465,2219,0
838,629,1
1018,1581,0
4504,4718,0
4331,2350,0
2711,4059,1
1618,4366,1
3461,4803,0
8707,3540,1
5029,271,0
173,769,0
1443,3566,1
3590,3567,0
2853,249,0
3607,1111,0
1886,4907,0
8790,1910,0
4005,3810,0
4588,411,0
7986,2504,0
3903,793,0
8047,942,0
2102,101,0
2363,2079,0
5730,3876,0
2807,4224,0
1108,2872,0
2602,4398,0
5694,2561,0
8806,4314,1
8674,3885,0
8147,3523,0
1305,224,0
8652,4118,0
5818,3796,0
7003,4199,1
9846,3362,0
8399,4828,0
2579,77,1
4523,2316,0
8760,1696,0
5039,2258,0
6808,1257,0
6826,2081,0
4863,2167,1
8447,2978,0
3049,390,0
467,4739,0
8966,1127,0
4144,2400,0
3194,4915,1
2737,364,0
1434,4883,1
3014,1494,0
7405,4841,1
4498,3796,0
1380,3761,0
5143,1392,0
4446,4961,0
1898,2729,0
9147,3033,0
6724,531,0
2233,3974,0
6150,1460,0
8653,4557,1
518,4754,0
954,1723,1
7418,3492,0
6913,1160,0
2673,136,0
2790,3535,0
6963,3456,0
1590,486,1
4292,2851,1
7372,336,0
4830,255,0
806,1595,1
5590,2358,0
8046,1827,0
2083,3401,1
5531,3102,0
6020,1893,0
5747,387,0
4123,3632,1
5529,4069,0
4748,4456,1
3761,3235,0
4094,408,0
4069,1127,0
7516,4684,1
6959,449,1
1773,1404,0
5616,2568,0
6996,1530,0
4899,3626,0
4715,320,0
1379,1774,0
4027,3458,0
1597,1160,1
5446,2264,1
797,4120,0
2307,3523,0
102,24,0
4573,740,0
5951,4356,0
1053,2801,0
4232,1064,1
320,3649,1
8699,754,0
4879,22,1
8570,1224,0
3023,2471,0
2815,256,0
1131,844,0
97,2821,0
7804,217,0
4503,1142,0
2078,1888,1
5484,4097,0
4331,3488,0
5450,1179,0
4966,3469,0
8248,3658,0
7800,4600,0
1939,4316,1
7575,2104,0
6260,2075,0
9586,4255,0
9307,3121,0
6049,783,1
1453,2919,0
8657,208,0
5279,3915,0
272,424,0
1656,2522,0
2305,2379,0
1539,3472,0
6725,357,1
5815,892,0
4128,2206,0
2692,277,1
1657,2117,0
2789,3361,1
3059,2642,0
8896,916,0
5508,1892,0
5301,4518,1
6578,733,0
6334,1383,0
9278,398,0
378,364,0
6838,3837,0
5559,1954,0
9737,2061,0
8974,95,0
5039,2658,0
3757,980,1
8920,4273,1
7905,791,1
882,2546,0
2823,4131,0
4385,4757,1
9970,3604,1
1452,3662,0
9550,4572,1
5969,4905,0
4890,3534,0
4061,2549,0
2131,1186,1
4911,960,0
930,1639,0
8141,3983,0
9111,4470,1
4803,2385,0
8529,1042,1
1999,4394,0
5732,3017,0
8433,4878,0
9023,2034,0
7695,2335,0
6929,3510,1
8819,4730,1
1663,122,0
7174,2984,0
9496,2339,1
3632,734,0
9352,3922,1
546,113,0
8941,941,0
9646,4945,1
8499,2206,0
3014,3483,0
4436,1545,1
2287,2864,1
4216,1131,1
5099,4806,0
4160,1516,1
629,2259,0
17,3173,0
6983,432,0
8774,1868,0
9856,1338,1
4770,3562,0
6280,2040,0
8869,2411,1
2444,1622,0
1114,3699,0
206,2207,0
780,4240,0
2135,3109,0
314,1725,1
8689,1277,1
7246,1494,1
8460,4947,0
8494,1312,0
2181,3958,0
7643,2423,0
8119,4724,0
382,2412,0
4072,3619,1
1533,416,1
2931,551,0
520,4166,1
9977,2510,1
352,532,0
1138,4061,1
2473,476,1
3129,4598,0
6732,3442,0
5073,750,0
8901,3099,0
3412,3133,0
5698,1700,0
1063,178,0
6126,43,0
6697,3063,1
4684,4180,0
3899,2751,0
8120,2037,1
3637,3458,0
4898,3781,1
977,4159,0
8111,2422,0
6133,2368,1
848,2792,1
2437,87,0
7484,673,0
9960,3854,0
1062,2234,0
8996,3869,0
1237,1778,1
1640,593,0
3808,569,0
3985,555,1
9022,1848,0
4730,1603,1
5321,306,1
1845,916,0
1653,3075,1
7329,2313,0
2134,3921,0
5689,1814,1
8006,3332,1
3042,1776,0
5960,100,0
6502,2112,0
4524,793,0
2435,4544,1
5964,304,0
8561,2013,0
7101,2139,1
9944,1578,0
315,1684,1
4717,2024,0
7696,4008,0
3986,4982,1
5226,936,1
6967,876,0
4847,2712,0
8591,2836,1
820,221,1
5320,1864,0
6999,1229,0
9687,3841,0
4516,589,0
711,4123,0
3901,2205,0
6629,1365,1
4482,1159,1
8677,4046,0
8824,4228,0
7246,3579,0
3635,1331,0
6307,4317,0
5482,829,0
4983,4312,1
673,353,0
4046,313,0
3149,2892,1
2027,3832,1
853,657,0
5005,312,0
6404,1142,0
396,4116,0
8800,1482,0
1955,1113,0
4923,1024,0
6265,2860,1
2359,1916,0
745,3272,0
7986,4084,1
532,569,0
8659,4807,0
7674,47,0
3246,3275,0
5030,2155,1
3933,3237,0
3602,2422,1
6098,4937,0
9963,3619,0
9569,1602,0
663,1214,0
1148,456,0
4979,1344,0
2204,3458,1
6226,616,0
7122,4312,0
7735,3522,0
4843,3814,0
5438,49,0
4348,3788,0
1806,1482,0
758,4749,0
5479,4107,0
4334,3050,1
2289,3965,0
8565,1434,0
3028,3431,0
2190,2283,0
8048,4040,1
7259,1621,1
1914,2019,0
7073,1582,0
2122,1662,0
7282,3589,1
6796,1193,0
5279,244,0
7003,1298,0
4911,3699,0
1408,3126,0
2321,3092,1
1594,3049,0
8319,660,0
3030,4398,0
182,1627,0
7982,3127,1
8347,1357,1
4275,3374,0
6991,3135,1
9983,3711,0
4382,2341,0
7833,1920,0
3935,3968,0
9886,556,0
9069,1445,0
1347,396,1
7652,4814,1
6199,1332,0
2103,4307,0
3430,4323,1
624,2873,0
4303,3297,0
1834,1228,0
200,2332,0
4230,1294,0
7156,2337,0
4422,4189,0
7448,2142,0
1157,3431,1
2079,4040,0
9250,2425,0
9412,1004,0
1541,396,0
9497,4496,0
9329,4295,0
2015,100,0
4758,3078,1
3375,4267,0
1351,573,1
674,4700,1
566,2123,0
1401,193,0
5621,4446,0
3647,1150,0
685,1625,0
2037,4961,0
8464,2755,1
1623,2762,0
8034,1577,0
8862,3085,1
1975,2849,0
2438,3778,0
5218,2804,1
2482,760,0
4393,465,0
8494,2326,0
4242,1384,0
8232,4240,0
1188,4957,0
5356,3825,0
7449,2921,0
8026,647,1
6115,1263,0
9670,2706,0
896,2232,0
8129,197,0
4387,4322,0
3817,748,0
6474,4775,0
5040,4534,1
304,2616,0
6901,4965,0
5939,4024,0
391,786,0
1391,968,0
3712,3338,0
3865,4096,1
9146,878,1
4012,4589,0
2019,4785,0
1777,2180,0
7229,2655,0
6263,1473,0
5696,3600,0
2137,3235,1
6766,2209,0
6307,2778,1
3267,1997,0
8053,2075,1
4769,2053,0
4235,4044,1
2835,222,1
231,1916,1
806,1165,0
3434,2554,0
3933,723,0
7528,1113,0
7084,4302,0
5457,315,1
289,4377,1
8340,1159,0
4345,4522,1
1489,86,1
658,4887,1
7742,3571,1
5549,1993,0
2674,3574,1
244,1150,1
9205,2258,0
4343,539,0
1280,2009,0
7825,4601,0
3191,3400,1
3746,3465,0
2349,695,0
7593,1004,1
6643,4509,1
9187,1166,0
9007,2419,0
7203,460,0
7013,1362,0
4948,4096,0
1242,4403,0
1326,461,0
8401,622,1
1141,4428,0
5766,569,0
6431,4926,0
7516,2932,1
9912,854,1
2242,2602,0
1459,0,0
928,3455,0
186,3848,0
9519,4311,1
2881,3504,0
3483,1235,0
2540,3989,0
7028,3404,0
1621,500,0
8103,2674,1
4917,4982,0
2374,4430,1
403,738,0
393,3450,1
1132,1300,0
9903,3618,0
3917,1903,0
7585,2126,0
1154,2476,0
4855,4816,0
638,535,1
9603,1132,0
386,2689,1
5562,3564,0
9642,2743,0
4269,2663,1
6817,3285,1
197,2022,0
1059,3236,0
6345,1430,0
7039,3998,0
8503,3653,0
3805,1406,0
3693,4517,0
8584,3797,0
7285,3545,1
3529,3486,0
9577,2448,0
3483,4918,0
1059,1900,0
7864,3293,1
9375,1263,1
2458,3734,1
480,1536,0
3472,188,1
837,3673,0
1269,1563,0
3664,2434,1
5463,2400,1
4021,2119,0
3556,894,0
8157,2310,0
4457,3923,0
2897,533,1
9012,4466,0
8546,255,1
9977,4353,0
5493,1817,0
6351,837,1
3534,4171,0
5274,3540,0
4668,1789,0
9824,935,0
4046,2749,0
5259,3926,0
3182,24,0
2545,338,1
9543,1800,1
3770,672,0
5757,4130,0
1981,4276,0
9666,3671,0
7778,1367,1
805,568,1
9989,845,1
5893,702,1
2781,4830,1
9561,677,1
5635,2728,0
6307,2601,1
1376,3467,0
1933,4061,0
5677,4057,0
8115,307,1
1887,2414,1
6827,1393,0
1674,343,1
3709,973,0
7685,2751,0
6165,492,0
4905,1060,0
7605,2778,0
6584,1145,1
8687,3461,0
9653,103,1
6322,2919,0
4794,608,0
3935,313,0
5334,870,1
5077,4057,0
6003,1732,1
836,1017,1
6127,3676,0
1211,4100,0
4227,3574,1
5899,272,0
1695,4096,0
3910,3106,0
2974,584,0
4973,3043,0
7562,1933,1
3585,1549,0
9846,2787,0
6403,663,0
9900,1239,0
2696,3353,0
7691,227,1
3458,3921,0
6139,1098,1
4305,4049,0
160,2411,0
7560,4657,0
2898,689,1
1006,3016,0
8804,3079,0
7003,1353,0
1559,762,0
6048,1823,1
4863,723,0
615,4233,0
880,3851,1
3659,4365,0
4963,4977,0
9671,1609,0
3202,2115,0
8055,2243,1
3773,3047,1
1678,1200,1
7859,435,0
4414,2885,0
6389,3309,0
1117,4969,1
6185,1137,0
6165,4813,0
6002,1107,0
8306,1055,0
1200,927,0
5070,354,0
1580,4081,1
5309,1637,0
6397,502,1
8064,2759,0
5135,2619,0
5466,2757,0
5438,872,0
4999,1289,0
9852,1930,0
1270,1181,0
7377,4700,1
4542,179,0
5609,2536,0
3117,2184,0
3786,4601,0
4297,1197,1
7614,1397,1
8809,3289,0
5664,2018,1
1935,3926,0
6818,3105,1
6898,4359,0
6199,1799,0
9327,16,0
7479,4655,1
2966,410,1
8852,2415,0
3968,1130,0
6833,3047,1
9394,2133,1
5572,156,0
8216,2886,0
2373,4986,0
7971,2753,0
6564,3949,0
7501,2612,0
9971,4209,0
8864,2880,0
5127,3583,0
3095,2630,0
7949,3770,1
7280,271,0
6434,1981,1
4417,294,0
1253,275,1
2620,1680,0
6250,4636,1
3734,1151,1
4430,1591,1
7204,2299,0
9607,358,0
9015,180,0
9063,928,0
7680,4533,0
9849,3607,1
7335,293,0
7624,3846,0
9776,3831,0
5788,1677,0
9404,953,0
2806,416,1
7647,1112,0
7722,3425,0
5967,356,0
8211,1488,0
9807,980,0
3727,1024,1
5603,2802,0
5653,3925,0
1003,194,0
9856,3270,0
2649,1346,1
8986,2371,1
1301,4533,1
6254,3638,0
6126,688,0
5895,23,0
4275,4535,0
47,235,0
856,3547,0
5131,1734,0
8912,965,0
8305,4218,0
601,2241,0
2039,2823,0
3956,2550,0
6851,2760,0
2076,837,0
2776,2660,0
3213,1130,0
9878,4234,0
283,1697,1
1102,1952,1
2220,721,0
4185,4546,0
375,1463,0
6558,1155,1
864,4130,0
195,2404,0
4976,443,0
3637,2457,1
2093,3068,0
1910,278,0
607,161,0
397,4340,0
7558,1185,0
5361,2540,0
7128,1453,0
5558,3566,0
150,2303,1
4128,1891,0
8006,483,0
66,1430,1
8281,2366,1
34,1426,0
8925,1383,0
7258,1627,0
2692,581,0
1627,1270,0
6900,2768,1
7437,321,0
5817,3810,0
8358,3268,0
839,3163,0
954,4407,1
6113,1424,1
4511,3566,0
2539,2643,1
1866,4365,0
8544,3178,0
4262,1472,1
7395,2053,0
9886,4091,0
5741,944,0
674,843,0
8931,2637,1
8880,44,0
7164,3569,0
4774,739,0
6365,2016,0
1642,4412,0
6022,3751,0
8793,93,0
1685,3692,0
830,2825,0
1364,3288,1
8186,29,0
7402,3969,0
2652,3409,0
6167,2927,1
3205,1299,0
9129,3546,1
5995,27,0
2736,957,0
2195,679,0
7017,3629,0
2333,2809,0
4040,3693,0
192,822,0
7643,2879,0
9092,4702,0
2103,118,0
1184,2251,1
2610,3856,1
7117,1588,0
4852,4262,0
82,4414,0
5852,4198,0
4305,2535,0
1591,2684,0
9625,1593,0
1718,1607,0
1272,1744,1
6300,4915,0
3740,195,1
5396,3147,0
4583,4999,0
6539,298,0
3533,2198,0
2664,2305,1
7750,999,0
1811,4774,1
6421,2327,1
661,1812,0
6957,2464,0
420,2592,1
7777,1542,0
2735,3094,0
7037,4587,1
9663,1019,1
9076,193,0
4866,1939,0
4842,1200,0
9078,1526,0
8880,1744,0
1656,1855,0
202,4749,1
7955,802,1
6520,3933,1
4195,3684,1
5653,1910,1
230,3390,1
3054,397,0
4976,4101,1
4679,562,1
5463,2966,0
6296,4046,0
7922,3846,0
9327,2617,0
3497,509,1
141,3282,0
296,3107,0
131,2726,1
2207,3918,0
6041,4204,0
2790,3241,0
186,4072,0
554,2178,1
3520,3682,1
1832,2855,1
9164,3021,0
9872,2240,0
9377,2166,0
5741,2383,0
8476,3953,0
4595,4855,1
4696,2541,1
6884,1760,0
8122,1947,1
243,4854,0
6696,766,0
8921,2628,1
3157,3890,0
8942,402,1
4955,3868,0
3900,3913,0
9662,766,0
5637,663,1
6195,1211,1
8854,1441,0
8634,249,0
5039,107,1
1965,2097,0
1184,379,0
9931,1762,0
7679,1693,1
1860,4442,0
2402,2302,0
5064,1060,0
2704,995,0
8777,2815,1
4253,1466,0
5421,3165,0
1117,4069,0
577,2631,0
9486,3161,0
4359,2619,0
6893,682,1
2264,4982,1
3055,4501,0
1277,2616,0
8453,3300,0
773,1394,1
1588,4986,0
1345,2746,0
4599,4864,0
9676,1296,1
9612,3326,0
4984,14,1
13,2003,0
2314,1136,0
2228,2958,0
4460,107,0
5540,453,0
1438,1365,1
8947,2302,0
6470,3198,0
9581,4747,0
499,4644,1
3773,4578,0
6001,4713,1
4896,121,1
955,206,1
3487,356,0
1703,2909,0
8349,3318,0
101,3208,1
4033,3573,1
2242,4625,1
6323,3977,1
583,877,1
2369,3566,0
4344,4658,0
6499,4622,0
771,3755,0
4336,2534,0
9034,3712,0
3033,4097,0
963,1605,1
3745,786,0
3055,2837,0
995,2125,0
4118,244,1
488,4032,0
7769,1395,0
9842,242,0
6017,521,0
4729,4998,0
3584,2404,0
4769,2885,0
8472,1780,0
6288,204,0
4406,2222,0
2218,3669,0
3087,46,0
4328,4129,1
4720,825,0
7100,521,1
1782,3705,1
9828,1412,1
9279,2512,1
4446,3723,0
248,827,1
4723,3977,1
8010,918,0
7567,848,0
4752,4550,0
6094,3623,0
4851,3899,0
1730,2234,0
6217,219,1
2960,4187,0
6318,4815,0
7585,3410,0
7542,2318,1
2890,3185,1
6348,4134,0
3035,1746,1
6088,1324,0
4326,3395,0
1908,3302,0
2228,18,0
6933,825,0
2500,3003,0
5177,323,0
9382,1516,0
4037,1741,0
8001,4385,0
4341,3825,0
1639,2973,0
9104,935,0
9680,4770,0
9700,3009,0
7729,3233,0
8084,1214,0
7260,4847,0
9917,3733,0
366,112,0
5035,4219,0
7174,1586,1
9861,3603,0
7953,478,1
7969,671,0
5828,243,0
3465,4407,0
8700,2360,0
2822,2068,0
8838,4844,0
8526,1215,1
6022,1319,0
5395,2347,0
5908,4491,0
2083,1665,1
2647,4468,0
5767,315,1
1609,1062,0
6914,2123,1
9556,3895,1
1805,52,1
560,2208,0
5569,3660,0
355,4482,0
8173,2948,0
1064,1045,1
3383,2784,0
8306,3974,0
8748,4254,0
9237,4463,0
370,4868,0
4739,1878,0
5505,777,0
548,2301,1
6492,1780,1
2749,133,1
163,3827,1
6407,107,1
3069,2475,0
7904,1756,0
7635,4358,0
6993,1235,0
3407,3482,1
5085,779,1
1841,2284,1
3415,2097,0
2819,2796,0
6673,1043,0
9193,2479,0
9118,2829,0
2415,4867,0
5696,3657,1
1018,3333,0
9081,30,0
3317,4339,0
7113,1845,0
1738,2140,0
5693,3080,0
1542,127,1
8111,2009,1
7563,4199,0
849,1840,0
6296,610,0
4610,2879,0
8487,477,0
983,1056,0
2407,4170,0
6833,3731,1
1589,4502,1
3229,1962,1
7377,10,0
6460,1950,1
7581,4434,1
1320,2858,0
3304,463,0
9753,469,1
3046,1350,0
2862,2031,1
4456,2555,0
5066,3390,0
6804,4190,1
1647,2628,0
4509,202,0
6171,3659,0
8905,3198,0
4167,688,0
5560,448,0
5174,2585,0
1184,2231,0
7650,2969,0
4165,3110,0
4266,955,0
7857,1342,0
6212,2848,0
7236,3788,1
8125,3172,0
1379,344,1
3247,1527,0
7,1299,0
5698,2399,1
2959,4388,1
2024,3070,0
1084,1022,0
1312,3898,0
3274,4082,0
2002,524,0
6522,1429,0
6674,3054,0
3896,3169,0
2261,2955,0
9888,4903,1
995,388,0
648,3764,0
8259,4464,1
1703,470,1
4992,3319,0
1462,2429,0
131,2446,0
7080,2677,1
9736,1382,1
2745,1672,0
8471,3425,1
5311,1059,0
7186,349,0
739,235,0
5992,4821,0
7076,2420,0
9508,2909,0
6350,3554,0
9484,288,0
1949,2461,0
3886,345,0
8656,405,0
1750,4261,0
3617,4167,1
9343,490,1
7236,1193,1
6454,3093,0
6068,1824,1
930,2704,1
1893,1676,1
771,940,0
7716,2148,0
1598,1794,0
625,4582,0
1275,324,0
1305,2977,0
2714,1362,0
1984,3690,0
7614,2992,0
8314,2493,0
784,4867,1
160,3688,0
2710,860,0
2650,4759,0
9821,4852,0
384,2018,0
3557,3805,0
538,1608,0
9031,3549,1
2672,2866,0
2063,2846,0
4515,2708,1
9456,3346,1
5050,4368,0
6046,4099,0
986,1240,0
4208,3355,0
1413,772,1
7331,787,0
9598,1568,0
6581,2083,1
992,957,0
6925,2433,1
2233,962,0
6710,3492,1
2169,3479,0
799,139,0
7567,2935,0
2061,2225,0
4248,2372,0
8575,650,0
7635,4321,1
5997,452,1
4995,4658,1
5189,1886,1
5702,1236,1
6847,1659,0
6719,693,1
3299,3697,0
2272,3263,0
8365,832,0
1784,4404,0
6619,2979,0
5586,2296,1
3877,1749,0
8895,2759,0
7798,559,0
1195,3443,0
1837,423,0
28,3208,0
5982,4590,1
1347,48,0
9510,3884,0
8301,1447,0
8917,2329,0
6260,4139,1
3293,3448,0
1543,249,1
42,2166,0
1662,1185,0
1732,4022,1
6659,1079,1
3677,465,1
7621,3324,0
9786,2356,1
8683,1093,1
6930,2019,0
8069,4689,0
9261,4757,0
3063,4987,0
4297,3184,1
5167,2554,0
9856,1831,1
4499,3723,1
2505,2666,0
2069,845,1
1027,1504,0
8808,1101,0
196,1885,1
4020,3144,0
996,1547,0
4330,1496,0
6017,4644,1
1726,999,1
1562,4655,0
5361,3225,0
4584,1903,1
4847,1870,0
4730,4214,0
477,2969,1
5558,580,0
1515,4692,0
817,2065,1
6811,1377,1
2732,1173,0
4049,2085,1
4598,3358,1
6743,3042,0
7189,2276,0
7805,836,0
7131,3850,1
9997,739,0
9335,3267,0
8273,2408,0
2546,1731,0
8319,1334,1
6984,3107,0
2374,2711,1
5991,2050,1
453,967,1
1167,782,1
5371,2259,0
3468,4243,1
1476,861,0
4508,952,0
4157,1474,0
1967,234,1
8834,4335,0
5370,4262,0
6100,2826,0
6894,1810,1
1096,2554,0
8061,4757,0
1521,4290,0
6030,2018,1
573,1308,0
422,4997,0
8324,3696,0
217,4571,0
9224,2672,1
4842,1003,0
4459,4428,0
4781,3594,0
4914,4698,0
5416,2437,0
7559,4814,0
3824,1723,1
1935,3105,0
3417,1991,1
1565,4188,1
2919,328,0
3804,3510,1
2710,129,0
6732,2526,1
7392,3577,1
7661,4614,0
9546,3814,0
9861,4273,0
4266,4854,1
3554,2564,0
7056,90,0
6501,2980,1
9149,4402,1
2895,636,0
9540,2501,0
7136,3215,0
3603,4640,0
3622,3184,0
1124,3702,0
7938,4297,1
6739,24,0
214,4495,1
5833,2261,0
3254,1156,1
6073,2660,1
7342,4113,1
6387,3856,0
8030,2315,0
8964,478,0
1781,1177,0
6400,1270,1
3646,2736,1
47,2559,0
6744,1578,0
8921,1504,0
2370,1586,1
1691,2278,1
8380,3834,0
3330,3609,0
6466,481,0
2433,4622,0
1015,50,1
2097,3799,0
7689,2006,1
3928,2625,0
8716,3563,0
6586,591,0
7278,3491,0
1990,2145,0
7711,1794,0
5431,4126,0
395,2384,0
2728,1312,0
2116,4298,0
9220,2881,0
6439,433,0
9348,1371,0
9358,2324,1
1014,154,0
2250,4489,0
446,2061,1
3855,2933,0
1680,4232,0
1130,4878,1
2201,503,1
9783,1323,0
3566,4988,1
2306,2053,0
9051,2176,0
3043,4929,1
8686,2126,0
1418,4459,1
3147,1548,0
9622,1516,1
295,3399,0
6267,174,0
557,3675,0
7901,576,0
6710,1671,1
4156,782,0
3837,1421,0
9531,1587,0
527,3130,0
3797,3626,0
8545,382,1
9451,3726,1
6083,3893,1
6919,4256,0
5142,4397,0
1495,2390,1
2450,2570,0
4322,94,0
3411,4593,0
6408,385,0
8869,3239,0
3730,564,0
618,3467,0
6932,643,0
9363,1584,0
7199,4443,0
3253,1050,1
4533,2551,0
1042,4551,0
2046,3948,0
9569,1230,0
9756,2981,0
9895,327,1
2077,541,1
2259,1612,0
8892,2722,0
2229,843,0
1107,863,0
5223,1241,0
9468,1472,1
3644,339,0
3166,1573,0
1900,4743,0
1519,890,1
5921,2827,0
2362,4604,0
4504,1522,0
9364,1088,0
2627,4577,1
7751,3528,0
2943,1197,0
3952,3325,0
738,4909,0
6380,1511,0
7768,4490,0
2146,3832,0
371,3490,1
243,1642,0
7117,4110,0
7909,1579,0
813,305,0
2655,1420,0
6773,4430,0
1764,4176,0
3393,1154,1
1434,2113,0
2070,749,1
4488,3382,1
3783,451,0
4314,4254,0
4354,11,0
6030,282,1
8542,3024,0
3254,3556,1
3761,519,1
9190,3085,0
8124,4175,0
8279,1819,1
1990,955,0
3326,4118,0
4780,528,0
4078,4686,0
7249,3458,0
3609,3183,0
4493,2667,0
5267,3008,0
6222,3484,0
153,918,1
350,2716,0
4514,183,0
9426,2584,0
7627,3725,0
7503,4046,0
6302,3927,0
535,2317,0
2832,2204,0
2307,312,1
4743,622,0
391,4359,1
91,1399,1
3840,1926,0
3155,3791,0
5826,2376,0
2323,1375,0
5780,4050,0
1581,4248,0
4885,4898,0
6453,73,1
77,2908,1
6319,1598,1
9826,388,1
2652,2577,0
7992,2034,0
6013,739,0
5523,710,0
1526,114,1
4791,3098,0
5446,3215,0
8038,1893,0
1216,2212,1
1858,1153,0
6175,1048,1
1429,3323,0
3825,1545,0
1742,4622,0
4501,860,0
1796,2014,0
4514,4828,0
7218,259,0
4224,3463,0
1616,3219,0
677,637,1
1039,3099,1
8021,2463,0
3796,2573,0
6807,628,0
3024,3764,0
8840,1422,1
5615,3372,1
7164,3340,0
8680,1303,1
3833,710,0
3511,4620,0
2872,3938,1
874,3875,1
3881,1749,0
1620,4644,1
2608,708,0
3555,1290,0
8373,3345,0
7533,2350,0
8176,4191,0
5794,631,0
2543,1595,0
9645,4807,0
8335,2214,1
3236,1825,0
2768,3621,0
6298,333,0
1622,1459,1
499,719,1
8360,4151,1
791,2976,1
1834,4625,0
9717,4001,0
6634,1337,0
8102,528,0
9023,419,1
8205,2575,0
7222,461,0
4099,2477,0
2446,1686,1
1167,724,0
1267,2074,0
2539,1550,1
2754,2551,1
8410,2392,0
5739,3225,0
8066,4427,0
4450,1748,0
3525,2735,0
6199,2573,0
7786,2679,0
3720,2875,0
8140,204,0
6263,1619,0
5715,3951,0
4593,2293,0
7490,692,1
2486,1467,1
9923,4983,1
7266,3136,0
3875,434,1
7483,645,0
16,1963,0
5236,92,0
3422,4628,0
101,2102,1
774,1606,1
5456,4820,0
7062,3898,1
3241,2996,0
253,4358,0
8260,2827,0
9573,2689,1
3308,2683,0
1754,2668,1
5465,1689,1
7031,2310,0
8148,2010,0
568,660,1
4280,4200,0
2147,1264,0
2677,4707,0
9680,2130,1
6061,1708,1
1571,188,0
8676,3726,0
3707,2924,1
4952,4478,1
2548,1496,0
5932,822,0
9602,3665,0
9957,1186,0
2508,4505,0
7826,3353,0
4849,275,0
7057,529,0
7924,909,1
4576,1658,1
3298,2003,0
8838,4043,1
2663,1299,0
38,231,0
2802,3627,0
2712,4676,0
9879,1411,0
4870,3151,1
9294,3778,1
9635,1765,1
1944,1964,0
174,674,0
1906,2657,1
3284,2701,0
1259,2679,1
9756,472,0
2258,2089,1
5709,952,1
7173,2011,0
8630,4355,0
1950,1963,1
3777,3297,0
6065,3232,1
2285,253,0
1878,363,0
6078,1468,0
3929,586,1
6254,3465,0
7191,3156,1
5948,1786,0
4412,370,0
5228,2982,1
7042,4491,0
2449,1364,0
2162,2728,1
5599,4810,0
9087,910,0
1295,4378,0
8687,4547,1
6137,1568,1
7645,4884,0
2352,4428,0
3884,1995,0
2949,2803,1
650,4308,1
1517,2741,0
9773,2902,0
6680,3823,0
6010,344,0
6036,4774,1
8499,4088,0
9969,3129,0
6362,4282,0
9127,3842,0
2595,1931,1
2569,2253,1
9574,2684,0
8566,584,0
7210,4915,0
5434,4232,0
5851,1386,1
2233,906,0
1827,679,0
2290,691,1
2263,1780,0
4081,4377,0
8230,2214,0
7150,151,1
1418,1435,0
2253,427,0
3223,1091,0
9843,2708,1
8000,1459,1
4028,2058,0
4110,4618,0
3744,1012,0
8683,4711,0
1291,387,0
9593,272,1
3327,3285,0
9557,3515,0
6589,4307,0
3237,44,0
7079,2430,1
5952,1440,0
2911,1386,1
6586,2683,0
3089,1828,0
8635,3607,0
990,3954,0
6311,2818,0
140,1674,0
1754,111,0
536,1509,0
3321,3463,0
261,4653,1
8387,2675,1
7739,2457,0
4078,1401,1
1624,1186,1
1852,3311,0
2492,4032,0
2132,3542,0
2765,2610,1
350,2147,0
1245,4966,0
6874,2755,0
9090,2268,0
1441,536,1
3148,4748,0
852,1878,0
7692,4967,0
4048,2334,1
8845,3711,0
4814,2735,0
5195,1181,1
5869,974,1
1975,663,0
2421,2829,0
9263,4018,0
3996,157,1
9454,3002,0
5505,641,1
8092,4665,0
9378,1073,1
7329,871,1
4814,4143,1
2921,2550,0
425,2725,0
7519,752,0
8224,1031,0
657,2665,0
8571,2100,0
3440,4953,1
3159,3668,0
4892,1589,0
8847,3003,0
110,4939,0
6679,326,0
1080,4737,0
5016,3475,0
8371,2499,0
1848,3340,0
3856,1134,0
9050,3858,0
1939,1623,0
2134,4401,0
4220,102,0
8809,3756,1
1323,4140,1
9995,3410,1
9745,3849,0
1629,322,1
8995,1026,1
9395,89,0
2881,4838,0
9271,1300,0
432,2532,0
5808,4924,1
3083,1910,0
264,3411,0
3192,2289,0
8564,1503,1
9999,882,1
3550,4267,0
8100,1277,0
3386,3746,0
7280,448,1
261,2434,0
6785,4088,0
807,461,0
8157,1617,0
1823,3848,0
4196,313,0
5893,858,1
4883,4453,0
8241,2491,0
1089,2208,0
8066,747,1
5787,2868,0
2415,4293,0
3266,3613,0
2689,2661,0
9992,3284,0
3499,293,0
4721,4906,0
3939,3327,0
8946,706,1
8392,569,0
6915,4016,1
7632,15,0
5095,2101,1
2822,2182,1
7747,4240,0
2914,3554,0
4293,3019,1
5362,788,1
6682,2214,0
